id,phylo,age,tree,sex,DLM3L,DLM2L,DLM1L,DLP4L,DLM3AW,DLM2AW,MMC,Subfamily,PMM
106025,Macaca_fascicularis,extant,y,M,8.487091667,7.576199667,6.637814,5.213734,8.487091667,6.106413,1.278597392,Cercopithecoid,1.453123552
106026,Macaca_fascicularis,extant,y,M,8.872926667,7.417034,6.161719667,5.749986,8.872926667,5.620287,1.440008171,Cercopithecoid,1.289922097
106283,Macaca_fascicularis,extant,y,M,8.439325,7.045284,6.150721333,5.462203333,8.439325,5.85315,1.372087035,Cercopithecoid,1.289824558
106284,Macaca_fascicularis,extant,y,M,8.669753667,7.502091,6.177974333,5.880750667,8.669753667,6.130585333,1.403332743,Cercopithecoid,1.275702954
106565,Macaca_fascicularis,extant,y,NA,9.095228667,7.012579,6.185546,4.845018333,9.095228667,5.864780667,1.470400296,Cercopithecoid,1.44737925
106566,Macaca_fascicularis,extant,y,M,8.873338333,7.376177,6.430853,5.200187333,8.873338333,5.680873333,1.379807365,Cercopithecoid,1.418444477
106567,Macaca_fascicularis,extant,y,M,9.679194333,7.620810333,6.377471667,5.829589667,9.679194333,6.130867333,1.517716556,Cercopithecoid,1.307263593
106568,Macaca_fascicularis,extant,y,M,9.686410333,7.238419,6.25512,5.633765,9.686410333,5.561569,1.548557075,Cercopithecoid,1.284827997
106569,Macaca_fascicularis,extant,y,M,9.063219,7.575067667,6.283428333,5.693113333,9.063219,6.064582667,1.442400314,Cercopithecoid,1.330566814
107091,Macaca_fascicularis,extant,y,M,8.567834,6.832330667,5.694233667,5.095866,8.567834,4.882824,1.504650933,Cercopithecoid,1.340759484
107092,Macaca_fascicularis,extant,y,F,7.177312,6.652084,5.918142667,NA,7.177312,5.455908,1.212764275,Cercopithecoid,NA
107093,Macaca_fascicularis,extant,y,M,9.661759,7.23134,6.452867333,5.126738667,9.661759,5.742522333,1.497281519,Cercopithecoid,1.410514651
107094,Macaca_fascicularis,extant,y,F,8.462849,6.837317333,5.889270333,5.281685,8.462849,5.372009,1.436994487,Cercopithecoid,1.294533342
107095,Macaca_fascicularis,extant,y,F,7.570414,6.998213667,5.928519667,4.664901667,7.570414,5.495160667,1.27694845,Cercopithecoid,1.500184605
107099,Macaca_fascicularis,extant,y,M,8.910408667,7.437874667,6.420348667,5.538800667,8.910408667,6.170399333,1.38783875,Cercopithecoid,1.342867367
107100,Macaca_fascicularis,extant,y,NA,9.385373667,7.270167,5.496225,5.239161667,9.385373667,5.941792333,1.707603613,Cercopithecoid,1.387658458
107555,Macaca_fascicularis,extant,y,F,10.25636,8.223827333,6.764729,6.004589,10.25636,6.28235,1.516152384,Cercopithecoid,1.36959038
107556,Macaca_fascicularis,extant,y,F,9.167639333,7.627634667,6.233782333,5.263619667,9.167639333,6.451481,1.470638345,Cercopithecoid,1.449123445
107557,Macaca_fascicularis,extant,y,M,10.49253,8.177467667,7.182792,5.947978333,10.49253,6.376758333,1.460787115,Cercopithecoid,1.374831448
107558,Macaca_fascicularis,extant,y,M,10.44995333,7.784453667,6.621094,5.468737667,10.44995333,6.152242,1.578281978,Cercopithecoid,1.423446166
107559,Macaca_fascicularis,extant,y,M,10.83488667,8.152021667,7.138967333,5.505041,10.83488667,6.588485,1.517710638,Cercopithecoid,1.480828511
107560,Macaca_fascicularis,extant,y,M,NA,8.235846667,7.138220333,5.659782667,NA,6.289779333,NA,Cercopithecoid,1.455152459
107561,Macaca_fascicularis,extant,y,M,10.13337333,8.306797333,7.214712333,5.968379333,10.13337333,6.423544,1.404542949,Cercopithecoid,1.391801169
107562,Macaca_fascicularis,extant,y,M,8.979854667,7.446251,5.764442667,5.333223,8.979854667,6.342557,1.55780102,Cercopithecoid,1.396200946
107564,Macaca_fascicularis,extant,y,M,9.749794667,8.352145,7.582855333,5.805105667,9.749794667,6.671704,1.285768255,Cercopithecoid,1.438758479
107566,Macaca_fascicularis,extant,y,M,NA,8.350624333,7.243471333,5.494298333,NA,6.58921,NA,Cercopithecoid,1.519870933
107567,Macaca_fascicularis,extant,y,M,9.582349333,8.470348667,7.147901667,5.420127667,9.582349333,6.559563,1.340582143,Cercopithecoid,1.562758147
107568,Macaca_fascicularis,extant,y,M,9.338253,8.007076,6.457219667,5.520349333,9.338253,6.646604333,1.446172421,Cercopithecoid,1.450465454
109258,Macaca_fascicularis,extant,y,NA,7.910673,6.649166667,5.887466667,4.853309,7.910673,4.882246,1.343646333,Cercopithecoid,1.370027473
171375,Macaca_fascicularis,extant,y,F,7.388268333,6.071016,5.212486,4.373278,7.388268333,4.901416333,1.417417396,Cercopithecoid,1.388207198
175460,Macaca_fascicularis,extant,y,M,9.676491333,8.418391,7.082765333,5.819284,9.676491333,6.357951333,1.366202447,Cercopithecoid,1.446636906
187215,Macaca_fascicularis,extant,y,M,9.186854667,7.888804667,6.652186333,5.638495667,9.186854667,6.432833667,1.381027862,Cercopithecoid,1.399097407
187216,Macaca_fascicularis,extant,y,F,NA,8.011395667,NA,6.012294,NA,6.178163,NA,Cercopithecoid,1.332502314
187939,Macaca_fascicularis,extant,y,M,NA,7.873018,6.789733333,6.281316333,NA,6.020777667,NA,Cercopithecoid,1.253402564
187940,Macaca_fascicularis,extant,y,M,9.177914667,7.358432667,6.931427333,5.774708333,9.177914667,5.822983667,1.324101693,Cercopithecoid,1.274251831
B1065,Macaca_fascicularis,extant,y,NA,NA,8.138957,6.796342,5.797563667,NA,6.27437,NA,Cercopithecoid,1.403858149
B1068A,Macaca_fascicularis,extant,y,NA,9.459196333,8.164988,7.121765667,5.7171,9.459196333,6.2069,1.328209432,Cercopithecoid,1.428169527
B1163,Macaca_fascicularis,extant,y,M?,9.845125667,8.58266,7.362938667,6.338877333,9.845125667,6.991744667,1.337119065,Cercopithecoid,1.353971618
B1370,Macaca_fascicularis,extant,y,NA,9.93878,7.708581,6.119858667,5.761732333,9.93878,5.688024333,1.624021165,Cercopithecoid,1.337892938
B1371,Macaca_fascicularis,extant,y,M?,NA,7.108893,6.412510333,6.004895,NA,5.071035667,NA,Cercopithecoid,1.183849676
24344,Macaca_fascicularis,extant,y,F,9.298712667,7.654673667,7.012848667,5.394637667,9.298712667,5.829218667,1.325953704,Cercopithecoid,1.418941204
24348,Macaca_fascicularis,extant,y,F,NA,7.779091333,7.082211667,5.378245333,NA,6.006164,NA,Cercopithecoid,1.446399495
40990,Macaca_fascicularis,extant,y,NA,NA,7.040728667,6.150124333,5.21479,NA,5.335094,NA,Cercopithecoid,1.350146155
62741,Macaca_fascicularis,extant,y,F,10.83586667,8.113584333,6.965310667,5.785726667,10.83586667,6.401783,1.555690361,Cercopithecoid,1.402344908
109783,Macaca_fascicularis,extant,y,F,8.893597,7.277547667,6.672593333,5.417472667,8.893597,5.614022667,1.332854642,Cercopithecoid,1.343347371
119377,Macaca_fascicularis,extant,y,M,8.516314333,7.373692,6.751423333,5.548469333,8.516314333,5.333703,1.261410211,Cercopithecoid,1.328959675
183645,Macaca_fascicularis,extant,y,M,NA,NA,NA,NA,NA,NA,NA,Cercopithecoid,NA
132531,Macaca_mulatta,extant,y,F,NA,8.347847333,7.087253667,5.753036,NA,6.495108333,NA,Cercopithecoid,1.451033391
154159,Macaca_mulatta,extant,y,NA,11.50103667,9.932421333,8.114768,7.211719,11.50103667,7.65965,1.41729704,Cercopithecoid,1.377261279
154160,Macaca_mulatta,extant,y,NA,10.24582333,9.127395333,8.28441,7.639279,10.24582333,7.282636667,1.236759568,Cercopithecoid,1.194798008
35488,Macaca_mulatta,extant,y,M,11.5953,8.827500667,7.148011667,6.009412667,11.5953,8.066023667,1.622171387,Cercopithecoid,1.468945662
35489,Macaca_mulatta,extant,y,M,11.73245,8.821685,7.305275333,6.496139,11.73245,8.087904333,1.606024341,Cercopithecoid,1.357988953
63471,Macaca_mulatta,extant,y,M,10.69450667,7.688859,6.283797333,5.785363,10.69450667,7.005368333,1.701917821,Cercopithecoid,1.329019285
173812,Macaca_mulatta,extant,y,F,11.31375667,8.962679667,6.040405,5.690009333,11.31375667,6.814811667,1.87301293,Cercopithecoid,1.575160802
173813,Macaca_mulatta,extant,y,M,12.59067,9.210353667,7.214196,6.528767333,12.59067,7.920956667,1.74526309,Cercopithecoid,1.410733941
173814,Macaca_mulatta,extant,y,F,11.08876333,7.715029333,6.319214333,5.331752333,11.08876333,7.018616667,1.754769303,Cercopithecoid,1.446996944
240486,Macaca_mulatta,extant,y,F,NA,8.117994,7.077802667,NA,NA,6.156064,NA,Cercopithecoid,NA
240704,Macaca_mulatta,extant,y,M,9.408275,7.680425667,6.571918,5.306465,9.408275,6.300828667,1.4315874,Cercopithecoid,1.447371398
241160,Macaca_mulatta,extant,y,F,10.50729667,8.455080333,6.856989667,6.066053667,10.50729667,7.414345333,1.53234833,Cercopithecoid,1.393835399
258184,Macaca_mulatta,extant,y,F,9.718161667,7.073148667,5.751969333,5.127727667,9.718161667,6.052537667,1.689536418,Cercopithecoid,1.379392418
267851,Macaca_mulatta,extant,y,M,8.954232333,8.707832333,7.168336667,6.134916333,8.954232333,6.743429,1.24913669,Cercopithecoid,1.419388931
268944,Macaca_mulatta,extant,y,NA,NA,8.199007333,6.775815667,5.291812,NA,6.141465333,NA,Cercopithecoid,1.549376156
279191,Macaca_mulatta,extant,y,F,8.604532333,7.308864,6.46555,5.069147,8.604532333,5.353323333,1.330827591,Cercopithecoid,1.441833113
296917,Macaca_mulatta,extant,y,M,9.77215,7.426227667,6.159959,4.981219333,9.77215,6.255092333,1.586398546,Cercopithecoid,1.490845347
300017,Macaca_mulatta,extant,y,F,9.824958,7.686325667,6.821835333,5.458757667,9.824958,6.179835333,1.440222099,Cercopithecoid,1.408072337
307715,Macaca_mulatta,extant,y,F,9.484764667,7.521723,6.690975333,4.993498667,9.484764667,6.101123333,1.417545902,Cercopithecoid,1.506303196
320780,Macaca_mulatta,extant,y,F,8.785392667,6.91294,6.153896333,5.055896,8.785392667,5.315001667,1.427614667,Cercopithecoid,1.36730265
320781,Macaca_mulatta,extant,y,F,9.271917,6.993891333,5.951983,4.978035667,9.271917,5.279102667,1.557786203,Cercopithecoid,1.404950025
353186,Macaca_mulatta,extant,y,M,10.68349,8.029524,6.671326333,6.037001,10.68349,6.686304,1.601404199,Cercopithecoid,1.330051792
353187,Macaca_mulatta,extant,y,F,11.29947333,8.751396667,6.879384667,6.004640333,11.29947333,8.098558,1.642512213,Cercopithecoid,1.457438944
399285,Macaca_mulatta,extant,y,F,10.69651,8.158248333,6.561812,5.903364667,10.69651,6.824018667,1.630115279,Cercopithecoid,1.381965844
537210,Macaca_mulatta,extant,y,F,NA,8.746540667,7.432840667,5.755822333,NA,6.502072667,NA,Cercopithecoid,1.519598792
537221,Macaca_mulatta,extant,y,F,9.079113,7.705418333,6.661286667,4.884914,9.079113,6.329517333,1.362966864,Cercopithecoid,1.577390786
537224,Macaca_mulatta,extant,y,F,10.71164667,8.101314,7.341977,5.765656,10.71164667,6.830885333,1.458959442,Cercopithecoid,1.405098396
537225,Macaca_mulatta,extant,y,M,9.534096667,8.454231,7.153074333,5.887521,9.534096667,6.338972667,1.332866992,Cercopithecoid,1.435957681
537226,Macaca_mulatta,extant,y,M,10.88514667,8.675847667,7.492765667,6.799757667,10.88514667,7.13545,1.452754183,Cercopithecoid,1.275905421
537229,Macaca_mulatta,extant,y,F,10.10177667,8.124869333,7.210440333,5.843648,10.10177667,6.823895667,1.400993032,Cercopithecoid,1.39037624
537231,Macaca_mulatta,extant,y,F,10.60347667,8.232077,6.938061333,5.762472667,10.60347667,6.370908,1.528305409,Cercopithecoid,1.428566776
537232,Macaca_mulatta,extant,y,F,10.56014,7.558789,6.679903333,5.507024333,10.56014,6.190166667,1.580882158,Cercopithecoid,1.37257229
537233,Macaca_mulatta,extant,y,M,NA,7.761025,7.34586,5.188817,NA,6.205060333,NA,Cercopithecoid,1.495721472
537234,Macaca_mulatta,extant,y,F,NA,8.158969,7.217045333,5.634891,NA,6.528216667,NA,Cercopithecoid,1.447937325
537235,Macaca_mulatta,extant,y,F,NA,8.163933667,7.073813,6.086724,NA,6.631764333,NA,Cercopithecoid,1.34126891
537236,Macaca_mulatta,extant,y,M,11.69965667,9.064407333,7.775060667,6.41457,11.69965667,7.208842667,1.504767251,Cercopithecoid,1.413096643
537237,Macaca_mulatta,extant,y,F,9.027759333,7.651386,6.599341333,5.665025,9.027759333,6.694907,1.367978845,Cercopithecoid,1.350635875
537238,Macaca_mulatta,extant,y,M,11.27778,8.795131667,7.413510333,6.473088333,11.27778,7.182743333,1.521246952,Cercopithecoid,1.35872264
537241,Macaca_mulatta,extant,y,F,10.26762667,8.027126,6.929111667,5.667261667,10.26762667,6.639354667,1.481809958,Cercopithecoid,1.416402925
537242,Macaca_mulatta,extant,y,F,9.367727,7.455496,6.646383667,5.141782,9.367727,5.773076,1.409447223,Cercopithecoid,1.449982905
537243,Macaca_mulatta,extant,y,M,11.57455,8.917898,7.812987,6.247274667,11.57455,6.917925333,1.481450052,Cercopithecoid,1.42748614
537244,Macaca_mulatta,extant,y,M,10.45056333,8.428646667,7.268012333,6.222320667,10.45056333,7.090022667,1.437884645,Cercopithecoid,1.354582497
537246,Macaca_mulatta,extant,y,F,10.24218667,8.232676,7.019157,5.821467667,10.24218667,6.434060667,1.459176176,Cercopithecoid,1.414192515
537247,Macaca_mulatta,extant,y,F,10.06024667,7.971883333,6.790347333,5.602609,10.06024667,6.138372333,1.481551116,Cercopithecoid,1.422887682
537248,Macaca_mulatta,extant,y,F,10.17703333,7.116003667,6.276531,5.386757667,10.17703333,6.391766,1.621442375,Cercopithecoid,1.321017968
537249,Macaca_mulatta,extant,y,F,10.54588333,8.152597,7.133164333,5.900262333,10.54588333,6.439706333,1.478429886,Cercopithecoid,1.381734665
537250,Macaca_mulatta,extant,y,F,10.30561,8.409871,7.30404,6.127606333,10.30561,6.914489333,1.410946545,Cercopithecoid,1.372456151
537252,Macaca_mulatta,extant,y,M,10.34413,8.26448,NA,6.002463,10.34413,6.344615,NA,Cercopithecoid,1.376848137
537254,Macaca_mulatta,extant,y,M,11.71481,9.615497667,7.989351667,6.22614,11.71481,7.636443,1.46630296,Cercopithecoid,1.544375434
537255,Macaca_mulatta,extant,y,F,10.42209,8.213927333,7.003899667,5.853786667,10.42209,6.418212667,1.488041019,Cercopithecoid,1.403181872
537256,Macaca_mulatta,extant,y,F,9.97234,7.784354333,6.123451,5.294264,9.97234,6.456943667,1.628549,Cercopithecoid,1.470337394
537257,Macaca_mulatta,extant,y,F,10.10586667,7.512237,6.721193333,5.077041,10.10586667,5.940817333,1.503582201,Cercopithecoid,1.479648677
537259,Macaca_mulatta,extant,y,F,11.14704,8.814977667,7.601762333,6.120278333,11.14704,6.894361333,1.466375758,Cercopithecoid,1.440290325
537260,Macaca_mulatta,extant,y,F,9.063703667,8.048668,6.918783333,5.587365667,9.063703667,6.148231667,1.310014092,Cercopithecoid,1.440512127
537261,Macaca_mulatta,extant,y,F,10.38271,8.096390333,7.179240667,5.290907,10.38271,6.659891,1.446212835,Cercopithecoid,1.5302462
537262,Macaca_mulatta,extant,y,F,8.865533667,7.353371667,6.520117,4.684593667,8.865533667,5.799348,1.359720028,Cercopithecoid,1.569692526
537263,Macaca_mulatta,extant,y,F,10.15858,8.170712,7.479535667,5.945820667,10.15858,6.536036667,1.358183242,Cercopithecoid,1.374194154
537264,Macaca_mulatta,extant,y,F,10.25638333,7.553034667,7.069096333,5.458450333,10.25638333,6.230632,1.450876159,Cercopithecoid,1.383732416
537265,Macaca_mulatta,extant,y,F,10.67218667,8.192658,6.998291667,6.056816667,10.67218667,6.468476667,1.524970261,Cercopithecoid,1.352634305
537266,Macaca_mulatta,extant,y,F,11.41150667,8.678965667,7.282230667,6.255538,11.41150667,6.888842333,1.567034497,Cercopithecoid,1.387405155
537267,Macaca_mulatta,extant,y,F,NA,8.311794667,7.018905333,5.860972333,NA,7.005222667,NA,Cercopithecoid,1.418159683
537269,Macaca_mulatta,extant,y,F,9.724097333,8.828039333,7.319574,6.043177,9.724097333,7.217581333,1.328505912,Cercopithecoid,1.46082753
537270,Macaca_mulatta,extant,y,F,9.784784667,7.270714,6.591058333,5.084889333,9.784784667,5.739861,1.484554403,Cercopithecoid,1.429866714
537271,Macaca_mulatta,extant,y,F,9.830895,7.694804,7.117999,4.966612333,9.830895,6.449174,1.381131832,Cercopithecoid,1.549306345
537272,Macaca_mulatta,extant,y,F,9.512764333,7.401491333,6.376299667,5.159526333,9.512764333,6.232375667,1.491894175,Cercopithecoid,1.434529229
537273,Macaca_mulatta,extant,y,F,10.31745333,7.722814667,6.507084,5.694555,10.31745333,6.364892,1.585572483,Cercopithecoid,1.35617527
537274,Macaca_mulatta,extant,y,F,9.478513,7.375973333,5.819417667,5.24639,9.478513,6.339882667,1.628773452,Cercopithecoid,1.405914035
537275,Macaca_mulatta,extant,y,F,9.453609,6.964370333,5.446653333,5.687400667,9.453609,6.035851667,1.735672976,Cercopithecoid,1.22452606
537276,Macaca_mulatta,extant,y,M,11.69014667,9.196496333,7.876681,6.766016333,11.69014667,6.6542,1.484146262,Cercopithecoid,1.35921876
